ZAT,ses_cat,ses_cat_r,clus,injury,death,damage,total,walk_pubt,pop_density,pcta_Collector,pcta_Local,pcta_other,MEANIPM
290,5,5,4,12,2,0,14,37473.804833040995,2218196.3243134036,18.54636569128137,26.61898157954738,15.250228686086016,1.044
291,4,4,4,5,1,0,6,9769.778914379998,1898464.2300610975,16.074292616691928,20.40759307354636,5.9834649065177326,1.358
292,4,4,4,16,0,0,16,19929.535286064,2321472.3873856794,16.995092696978613,19.018353685551592,3.784071088483503,1.103
293,4,4,4,3,0,0,3,15058.373246700003,4587408.079041796,32.78560693260621,10.006055008886012,0,1.61
294,3,3,4,4,2,0,6,82043.618089196,25828.291044952755,35.033010709023756,7.323541251853308,1.5622478849265016,0.934
295,4,4,4,12,3,0,15,15262.505579551998,1086280.8443321043,30.761943608869906,21.97658954132167,0.23881967681017227,3.413
298,4,4,4,8,2,0,10,25982.18091204999,479429.37878003495,16.790636154805295,10.334799982731825,0.5568291883003803,0.605
299,3,3,3,9,2,0,11,133642.710416876,173050.74112261424,8.803929963428054,16.67800307881731,0,11.71
300,4,4,4,31,0,0,31,54186.892692304,1021950.5387501998,18.303769866797946,20.51255140632732,1.862905621220681,2.022
301,4,4,4,27,6,0,33,65860.00360515002,1818464.4829585445,22.469560436580256,27.149882416628063,1.0000934037045903,2.611
302,3,3,3,57,7,0,64,57143.05588656198,52140.69736585587,15.716572052508884,15.671157671755639,6.208719660467083,8.42
303,3,3,4,9,1,0,10,24892.87509655999,3233883.24418401,19.63292050952629,37.45267737135539,5.949681859874017,1.751
304,3,3,3,46,2,0,48,61124.82002029399,11333.016778909787,2.7862537243857064,8.837646289218435,2.1008642738056165,0.193
305,3,3,3,21,0,0,21,17807.72517536,913514.0029325972,10.560842132880465,8.581543858633092,0.46470726173634885,4.575
306,4,4,3,41,2,0,43,53844.65719070003,189618.40435354278,30.81498413039218,8.436578561215436,3.1486425372047586,9.437
307,3,3,3,6,0,0,6,8566.2309926,549342.8028295711,34.31627811390177,15.242093372539522,7.021001934048836,0.327
309,2,2,3,22,1,0,23,22584.5539394,1543823.3625278627,48.47219743731148,34.92563212470238,2.602099345891637,8.543
310,3,3,3,45,6,0,51,68380.58207318,1231770.2482409144,29.98481267737876,28.655392134880486,3.396749019800995,10.967
311,3,3,4,35,1,0,36,67980.10361136001,3010167.514315617,41.13174669617247,30.26320873924974,5.412764699572881,5.663
312,3,3,4,22,1,0,23,36070.335507120006,3724215.2283118945,61.00952262572752,27.99228567392509,2.2075106993102342,6.677
313,3,3,4,56,2,0,58,77560.95695892604,1710796.9296928782,67.5505739588825,32.082854575495496,0.36657146562199927,7.835
314,3,3,4,44,1,0,45,76324.69048436004,2636755.319611704,47.273892161520465,41.44426245335788,1.1230037429868505,4.263
315,3,3,3,22,2,0,24,32322.132358319992,2056289.7886072209,69.88080487991121,29.130406391311915,0.9887887287768826,4.042
316,3,3,3,13,0,0,13,46213.21360908,2416992.73195387,38.596990823220914,41.94634728532544,0.5490810838485556,2.975
317,4,4,3,27,2,0,29,87432.48749032398,3015580.3891298617,48.97285113429158,15.875243283867507,1.5156103521163187,1.58
318,4,4,4,23,2,0,25,26154.02286701001,1667858.339694743,30.59241755520825,40.154181822570564,2.7015857058258446,2.082
319,4,4,2,22,1,0,23,27534.41568413399,1708177.7467954857,37.91690382183534,26.965460263575697,7.6175509434825255,2.832
320,4,4,4,6,1,0,7,28614.844863694,1443254.006494064,30.869016172106583,26.34383279745901,1.7820674853461096,1.84
321,4,4,2,11,1,0,12,32094.923530429995,1487973.7357738628,29.699118966856986,20.977036799181842,5.035801229790097,4.501
322,4,4,4,47,6,0,53,136360.93713977298,2290174.564302441,25.751556049466572,12.589518729013802,8.273224771743063,2.543
323,4,4,3,14,1,0,15,19264.872497399992,2484257.255747182,24.54183401914292,43.08220899469769,3.2451167977474946,4.366
324,2,2,3,44,8,0,52,39007.78117199599,23610.01348314579,35.28176911573835,21.034009490721132,0.6128480649728971,7.46
325,2,2,3,14,0,0,14,24665.737165981995,34319.63431416645,26.597640327968293,0.859962297675306,0,16.572
326,2,2,3,47,7,0,54,40537.5168852,32065.783551754925,31.968041396459878,22.998954137181084,2.4544235571584907,12.284
327,4,4,4,23,0,0,23,86593.560839634,473813.4749890878,30.283060797216894,4.755765282600019,2.0740493252339713,0.034
328,3,3,2,23,3,0,26,30223.68250701999,1000936.1122471998,12.763564419076175,34.44653499808288,3.8710705412920237,6.178
329,2,2,3,18,0,0,18,3739.892780400001,162907.27542262746,8.931152226072388,11.366567655729861,0,0
330,4,4,4,11,1,0,12,21610.428608126,2380670.913368637,28.931798589220058,31.272686037976495,1.9943179092845826,3.239
331,3,3,4,2,0,0,2,5147.22024468,37228.885142048464,6.12104490919513,9.382214042709878,2.0433803339288135,NA
332,3,3,4,9,2,0,11,17368.213717810006,68897.39330140424,26.939900480323924,15.247898435558835,0,8.879
333,4,4,4,7,2,0,9,19283.026427922003,1508056.260293893,25.64880634019141,32.0804929527429,0,2.147
335,4,4,4,30,2,0,32,27384.305821869995,1871233.396236856,32.912232683112926,22.695353939830593,0,1.504
336,4,4,4,8,1,0,9,17127.474537480004,1526754.6859904383,14.197726006844459,23.085963657334467,7.186315456233945,2.097
337,4,4,4,9,2,0,11,20810.275551370007,2340657.5813524215,30.942426917096945,13.017936683086278,2.636009511477918,1.458
339,4,4,4,17,2,0,19,17394.362957665995,892150.9549816054,33.01983192901232,17.567130029749148,10.288067774998432,2.528
340,4,4,4,16,1,0,17,31628.880803563996,1543447.479423018,60.19676827908052,15.766973842049078,7.001490163597694,1.092
341,4,4,4,13,0,0,13,52785.35128667603,511428.32749315037,47.993475593508236,38.028168379991186,0,3.847
342,3,3,4,20,0,0,20,41886.640064691004,871174.0191968301,24.159667900606195,13.269830296610142,1.2238138344701124,4.08
343,2,2,1,4,0,1,5,22268.739591352,3707.2517682626712,24.11355481186588,53.41213874687577,4.473013111472344,0
344,4,4,4,17,0,0,17,51766.14555172801,883677.5919465416,46.414016428396614,28.055517372278526,0.47822505486877154,4.835
345,4,4,4,13,0,0,13,65755.15376351199,2763992.188978952,20.140460274134252,19.278647502105393,0,1.876
346,3,3,4,4,0,0,4,13631.004698976,426236.9661274945,28.707560317195686,27.762011522638975,1.1415701469649098,8.227
348,2,2,4,8,1,0,9,8949.030247877003,3919150.2861954193,36.132907032964056,61.94301362065977,1.9240793463761614,3.18
349,3,3,4,6,0,0,6,22379.625884279005,1613230.3265440254,44.18071402183702,48.18210167540106,0.563876726487334,0.954
350,3,3,3,5,0,0,5,9356.457635052,543314.8348009055,13.581889377301959,22.132279516744948,3.2770652362332937,2.252
351,3,3,3,20,2,0,22,96007.00368496697,702960.6810105316,22.16296221216696,34.54834800500436,8.831428828659721,21.135
352,3,3,4,11,2,0,13,19997.58855131899,714450.6261281159,49.084328839320314,9.105416957788904,3.8583907317435306,4.478
353,3,3,4,14,1,0,15,17721.381344296,1714457.379256379,14.671666080059973,23.35468701055295,4.0464318059739535,4.319
354,3,3,4,30,1,0,31,107043.91231543002,1422464.7728163253,23.185198129261657,19.862111228277556,8.729427720725637,5.784
355,3,3,4,108,4,0,112,65901.98935708,1739065.3140227555,11.54484242300736,17.146606011948037,6.704584455299624,12.286
356,4,4,4,7,4,0,11,14654.021233869997,1433316.522938686,23.54320291164727,29.97236441254618,1.2930452741259824,1.461
357,3,3,3,6,0,0,6,16007.13701161,72387.33522542779,37.18767781046661,9.028334734510135,1.1608656405966618,1.904
358,3,3,4,6,0,0,6,7923.87422585,1196320.2563719938,12.003336134427324,46.404174577076695,0,2.277
359,3,3,4,18,0,0,18,12063.665717786,1975433.3202234993,57.49808764541693,42.50191235458307,0,6.066
360,3,3,4,13,1,0,14,54242.96538348401,1874756.510476548,19.511980286912934,35.6661191879441,2.9758866354980333,3.757
361,2,2,4,44,3,0,47,16531.208386849,2032627.6486569336,19.5087141462115,39.54245825405617,0.7311546196130869,12.939
362,3,3,4,22,1,0,23,20055.523864922,391735.13828033354,31.858251763461944,22.82718240463954,0,3.737
363,3,3,4,68,5,1,74,75534.213488718,83995.4915723432,25.368153549539745,23.023941704799892,0,13.9
364,2,2,4,25,3,0,28,52496.93387597801,472734.46461603505,26.611505665964092,22.398175066407173,0.3757624750207445,5.009
365,3,3,4,8,3,0,11,11867.56093418,29209.354201783164,2.6530107030218195,20.244788189473766,0,2.563
366,3,3,4,11,1,0,12,6829.902658049999,860938.2317151369,1.854928369790517,47.64232921430276,0,5.152
367,3,3,4,20,1,0,21,17948.050693213998,73503.39009822378,7.539097630578327,19.0392692868677,0.10341087838411767,13.519
368,3,3,4,29,2,0,31,27280.532649639998,27206.890549982087,16.097278982497425,7.876662680906003,0.7639983709858781,12.593
369,2,2,4,7,2,0,9,16651.175213160004,56566.529098917636,20.769153007807375,14.896608944019071,0.7660304343165175,2.346
370,3,3,4,26,3,0,29,38549.92644317001,116094.04761823418,18.37390789077343,28.317328246304296,0,5.037
371,3,3,4,32,8,0,40,33940.10654096801,151652.73919742712,27.1252438691884,22.421373723731154,0.5004063336766529,8.173
372,3,3,3,8,0,0,8,24645.48282814999,2318417.3813221157,0,37.977213884949016,1.037282782397583,1.202
373,3,3,4,25,1,0,26,27946.18280566801,3099866.6657549026,5.74923815946003,35.041530811946735,0.49262724505707267,4.321
374,3,3,4,23,4,0,27,29114.40152739,2326902.9550916553,14.200953380508134,28.72455011437986,1.6665929409869817,2.611
375,3,3,4,13,1,0,14,27642.148319300006,90605.64217844325,12.122625923010782,2.937224959849116,7.9240105424109215,0
376,3,3,4,5,0,0,5,1515.4034949000002,4010694.895806484,19.463251482052137,55.20243939836625,6.687462142982156,5.485
377,3,3,4,13,0,0,13,1639.9830449800002,2966344.3702163924,2.653477625929156,49.12095072305449,0.7829013427088074,2.116
378,3,3,4,11,0,0,11,41046.15652715998,2981202.5052871597,37.742020767905835,49.18132589759795,0.1702457407149496,2.324
379,3,3,4,4,0,0,4,28990.117759659995,2877803.5719825523,37.250132823221996,47.53560033305674,0,2.679
380,3,3,4,14,0,0,14,28540.36398564,2100844.5362388613,28.519789393375145,32.55090128418256,1.7683795378150338,2.96
381,3,3,4,47,6,0,53,27668.920740994,1184477.1692951673,28.830955691779703,28.268933359911504,0,3.582
382,3,3,4,35,0,0,35,69493.08921235,3007421.2051047334,20.339868084337535,36.92850278698751,2.0527260331039794,3.473
383,3,3,4,7,1,0,8,345.10775764,293489.96552305087,21.247964797493502,0,13.46934972011542,3.145
384,3,3,4,54,6,0,60,102563.82920111205,273703.158781294,18.31963869254055,14.41076811780721,3.4052562003825635,12.374
385,3,3,4,17,1,0,18,22184.434970164002,21572.15099516436,21.184302808452816,17.17359501839959,4.988010590827561,10.635
386,3,3,4,46,3,0,49,55032.84168575604,2022600.2354524324,11.586948752313397,48.44724456449892,5.39085116235143,2.155
388,4,4,4,14,0,0,14,9414.97514556,1874682.495236499,9.286416993075399,37.97823245017136,0,1.087
389,3,3,4,109,8,0,117,138159.4115621999,1780634.1264095998,22.89453181640647,32.48790694335839,2.381362391408164,2.12
390,3,3,4,11,1,0,12,87718.20634763001,2533353.00563763,31.09115382954509,64.22627464598001,4.6825715244748904,1.577
391,3,3,3,16,0,0,16,54574.06679483999,3482747.0351469987,17.87384427631281,43.631927865267556,10.637003745717358,11.457
392,2,2,3,5,0,0,5,3852.923024224,151210.21321622975,18.55064145646777,4.446653535762239,5.638551574645911,0.219
393,1,1,3,5,0,0,5,2639.62063578,75564.257064064,0,5.1233661556186085,11.871902711531272,0.345
394,3,3,3,11,1,0,12,56996.37444138,3425718.0124901794,20.2557907845679,55.439514308508784,3.351676534509197,3.257
395,3,3,4,16,2,0,18,19156.553182510004,1132459.4581758669,22.155814267681084,14.331916284727123,2.2432510755080792,4.836
396,2,2,3,18,0,0,18,70978.29170947999,2798342.912850276,0,63.68125375802784,8.678596303365802,11.999
397,3,3,3,20,6,0,26,12949.361241890001,2611842.4488618826,45.871992947941976,14.51251186830751,0.11788947545012612,3.548
398,2,2,3,6,2,0,8,37477.300113510006,1608189.4453169017,2.8422137676360775,33.69960165942019,5.506134173217534,2.931
399,3,3,3,27,1,0,28,36049.28868513,2627020.77027052,69.70130217606614,28.454694309876416,1.8440035140574373,5.893
400,3,3,3,13,1,0,14,40768.095056030004,4562401.858536414,31.29001808119039,20.180115691541907,0,3.657
401,2,2,3,10,1,0,11,28140.497451189996,1532210.592724613,55.14522177408535,33.39460282721531,11.460175398699336,0.913
402,2,2,3,9,3,0,12,33178.46827017999,395511.03315347753,23.382662060406037,3.403540334526165,0,0
403,3,3,4,16,1,0,17,12204.143347599998,3878608.7860067133,26.225139850981776,10.67991162959606,3.030494656826505,4.075
405,2,2,3,14,1,0,15,55940.45640062,2159122.0591156897,28.328515440719144,17.65945161605526,1.0448946369888281,3.172
406,2,2,3,1,0,0,1,4458.17230993,606046.7071543937,76.96561313818212,23.034386861817886,0,4.877
407,2,2,3,10,2,0,12,4936.66185152,472710.06234622945,23.801876158826822,17.65571100468268,1.5199208556723711,26.566
408,3,3,4,24,3,0,27,58608.79828727002,2963851.0322508737,9.262068020616725,32.38188346870745,0.5778116915485728,2.392
409,3,3,4,56,1,0,57,47556.54374101,1314592.2078617837,0,19.51050436960712,0.7168657796724381,9.961
410,2,2,4,75,9,0,84,80239.00739043996,3389321.7208327036,6.325308202404411,42.838941057953974,0.5434189443082099,8.191
411,2,2,4,78,1,0,79,56949.62631392,5157832.016124158,24.822822476241505,48.84620291961375,0.5739667230018004,6.158
412,2,2,4,14,1,0,15,41371.11161618,5371650.845261426,40.209425557154354,59.790574442845646,0,5.046
413,2,2,3,37,3,0,40,155495.81647277198,4699216.602340499,14.304236363509581,78.93394168721268,6.761821949277741,4.336
414,2,2,4,20,0,0,20,43965.84477794001,4025574.044527719,25.03683033421662,74.0481975253755,0.9149721404078826,7.834
415,2,2,4,58,3,0,61,48165.62390396001,4780042.878559148,17.030781805138627,71.16103002961773,0.09111093622860449,7.763
416,2,2,3,18,2,0,20,22710.408724759996,17252.607908133912,17.01360406255307,36.415503305608695,1.3671044860739172,NA
417,3,3,4,41,3,0,44,111841.91483174398,2340951.3649958125,34.57743887170302,29.055028696094915,0.30162623677239075,3.301
418,3,3,4,11,1,0,12,21349.89475002,3774626.842629321,82.83175852921408,16.303985249485127,0.8642562213007915,2.886
419,4,4,4,27,3,0,30,27493.158625663997,1310880.239971956,21.01769519987756,28.46547161070819,0.6297622901051794,1.895
420,3,3,4,30,6,0,36,31844.01951551999,1812080.4262294467,34.96830168691007,38.06819829568844,1.4138026163024677,2.051
421,3,3,4,49,5,0,54,38074.06535139799,1444789.409810591,23.665882677008693,37.46851292810162,4.331034131735512,2.23
422,3,3,4,14,0,0,14,44942.00040168,4682144.378568281,18.597564346344658,70.40733710628523,2.3078462225695846,6.126
423,3,3,4,76,7,0,83,68763.24063594999,1657759.5601495302,16.583124237052818,45.76082958413632,0.8369027154351899,3.135
424,3,3,4,17,5,0,22,12083.827640099997,1381962.2631019808,4.593692351510522,28.34922906882142,0.7860154288518991,1.2
425,3,3,4,37,6,0,43,23652.54218695,2284147.366065185,11.186228992607234,35.61031047030439,0.7235030034741843,1.821
426,3,3,4,11,3,0,14,34121.837631605,2098133.466405444,17.05071479403096,19.868792342625056,0.3103758991564119,11.37
427,3,3,4,14,0,0,14,40355.769195529996,2354236.5855677947,16.9289116173051,38.59709220022304,0.4237312521661197,2.294
428,3,3,4,12,3,1,16,11398.752870879998,1953689.6449033914,19.730392795033534,50.67520525511981,1.1250238877547862,1.996
429,3,3,4,6,0,0,6,9312.928596702,2708910.806825081,6.7114568403612935,30.836897611178358,2.3663507755312096,5.644
430,3,3,4,5,0,0,5,6216.6292844,2956542.1802040283,23.132312578549534,37.58773457929718,0.41240469088287257,1.677
431,3,3,4,19,3,0,22,9905.968047040002,2902576.059821841,12.925222770277287,44.50762375671654,0.2047814876188247,2.063
432,3,3,4,26,1,0,27,24564.035736263995,1764681.390995315,2.9923192741073055,29.476799061201064,0.9342726512865307,2.606
433,3,3,4,53,6,0,59,79907.59043489199,597449.8397742708,31.19881027120506,19.148540739549652,0,4.405
434,3,3,4,25,3,0,28,9508.066248619998,1766524.0568554897,15.787603732157043,29.098342111203806,0.8520805734727663,2.452
435,3,3,4,19,1,0,20,22139.039613893994,2086252.3423878786,27.849438462800997,34.20315896917219,0.40757532241195604,2.517
436,3,3,4,17,0,1,18,18469.134799349995,2229744.526603716,16.889652286033886,32.75105553958525,0.4764862463781251,2.312
437,3,3,4,6,0,0,6,19491.022447800002,2273808.3889840203,34.35461322733305,31.6488513578064,0.07588934056049453,3.192
438,3,3,4,11,1,0,12,19087.895308490002,2010280.220561815,32.83872212529711,30.277183681021135,0,5.512
439,3,3,2,13,3,0,16,12193.349672909997,2317937.920603242,29.38804424328619,26.954602608154758,0.37413952860777283,2.63
440,3,3,4,19,4,0,23,20231.281716670004,636546.1438332561,44.25558250971736,41.11759897099863,0,7.064
441,3,3,4,18,0,0,18,13878.981165854,758300.3444372804,45.66356208994763,21.057845073789036,0.22580327830490932,11.416
442,2,2,4,29,3,0,32,30483.256354344012,1121370.9246657179,12.1543599357236,32.16627750855641,0,9.373
443,3,3,4,63,9,0,72,53579.72120519301,367218.415147967,54.227305136739865,9.191578070814808,0,10.578
444,3,3,4,40,4,0,44,29534.121640053996,1028402.7597747863,29.005422308776264,29.319164888241417,0,6.53
445,3,3,4,5,0,0,5,7283.493054200002,1508190.7007007622,30.790639315424574,14.224493173631236,0.7773916493557347,2.923
446,3,3,4,35,3,0,38,47840.548046678,2797080.287970633,26.314536473621658,33.065443306288714,0.06348202241344031,4.851
447,3,3,4,26,1,0,27,72651.78335267001,1856981.0047637417,39.19984715173397,32.076205626471925,0.16029062550028494,4.044
448,3,3,4,2,1,0,3,3794.85017511,1407294.5694318397,10.856870108621475,30.016798041643433,0,10.291
449,3,3,4,13,2,0,15,24859.524090294988,1847989.296140661,23.34193633207132,34.07451525224302,2.42259531550916,3.191
450,2,2,4,20,2,0,22,23328.581420428,3963350.0378086856,15.408333538584406,44.59407792602666,0,5.554
451,2,2,4,12,0,0,12,8953.963647689998,375604.3419845695,0,15.053127630551808,0,33.122
452,2,2,4,61,6,0,67,32990.263024214,2555602.0285213706,6.042239533930883,30.6080027287323,1.1685493921274988,11.813
453,2,2,4,81,11,0,92,77699.94239026797,112659.66106034131,15.953805192900566,15.493831941259002,3.1038097778329212,14.65
454,3,3,4,83,5,0,88,147252.46030814195,866950.2107740868,11.063219947261526,15.151694459460611,2.245531338154724,9.946
455,3,3,2,79,8,0,87,76774.86297722298,525474.4933862824,18.01279659724606,8.29400840610231,16.938059040753124,13.219
456,3,3,4,15,0,0,15,129866.80226958598,1176557.9388269922,16.394041313450952,21.30148518280056,17.587553904936414,6.396
457,2,2,4,14,0,0,14,88516.29439530398,164876.7989308039,25.657558601038073,9.984680425285532,26.80349052695499,24.978
458,2,2,2,15,0,0,15,82475.41878284398,714407.6388205604,49.4113689290459,7.897444340870631,19.91763364123204,7.742
459,2,2,3,29,4,0,33,97105.06808758699,500789.440196604,49.61515482674134,14.934961886199533,8.531850425175955,13.483
460,2,2,4,10,1,0,11,14427.409584699999,2050083.714509042,28.916080352558666,18.139881672952512,2.389623959527929,3.953
461,2,2,4,10,1,0,11,11447.18104503,1391134.314523512,14.299150370794061,15.108871140141101,0.31199720658970626,6.644
462,2,2,3,38,1,0,39,39476.694001890006,2248580.4834673814,43.04201432217975,27.160301209628035,0.9120545383070227,9.463
463,3,3,2,6,0,0,6,28717.898904768,1690671.815796487,29.507601464703946,33.756030822909715,0,7.824
464,3,3,4,6,1,0,7,5838.067023793999,2783513.3524579885,56.73972600546667,41.70806228162515,1.5522117129081692,4.848
465,2,2,3,2,0,0,2,20927.978254719994,3002693.8338118945,86.15229762556751,12.98822322786485,0.8594791465676278,7.731
466,3,3,4,20,3,0,23,36915.46521525401,2547596.2394710868,42.10028707285631,27.321732968643463,0.19692900929995194,3.709
467,3,3,4,1,0,0,1,4106.86408671,1493989.1480286843,45.25983279930389,30.677461415524615,1.0876348690061692,3.155
468,3,3,4,17,0,0,17,17296.79553552,1778628.5542822836,23.215945485678237,55.20162537416403,0.1395186599432446,4.407
469,2,2,4,2,0,0,2,8801.284195819999,1802116.857821573,55.02653181253716,44.82538474840749,0.1480834390553571,1.352
470,2,2,3,3,0,0,3,7581.295248049999,4046158.425684285,59.66453014097157,33.699171525870334,6.636298333158094,3.665
471,2,2,3,4,1,0,5,35082.999382220005,3842185.755531777,55.088888961615886,42.29797924201599,2.6131317963681053,6.12
472,2,2,4,20,1,0,21,13131.664467140003,3218233.7413393087,42.23329812164324,48.338202592799185,1.248917789165346,12.922
473,2,2,2,6,0,0,6,23725.963092710004,3170575.645514836,52.93395459082772,35.97894059097905,0.7580243202423151,10.765
474,2,2,4,3,0,0,3,3558.63743476,2565977.989915658,48.880635184728185,31.59537208379803,2.0707867869942547,4.255
475,2,2,3,5,1,0,6,45799.39964697001,825589.9949503632,59.53618120405545,18.39969259715245,0.8235768724049488,5.524
476,2,2,3,5,0,0,5,11509.984609219999,315376.7123750075,46.29647802838307,15.185744947077934,9.502643403474076,1.279
477,2,2,3,6,0,0,6,65838.55176989001,821672.5965947822,22.572318880486762,32.18495803836884,9.170101084718628,3.702
482,2,2,4,7,0,0,7,15063.657918759998,3420562.281173739,50.16902266431475,48.95308822469053,0.8778891109947123,7.931
483,2,2,3,1,0,0,1,4093.197243540001,1587436.146699237,51.07329085612059,48.92670914387941,0,16.123
485,2,2,3,2,0,0,2,3624.4891245199997,2399750.8455174556,32.14266385715936,63.63020830698365,4.227127835856999,8.386
486,2,2,3,6,1,0,7,11274.284094369998,3354180.5440568975,43.13737356815527,52.91232624719932,3.9503001846454318,14.972
487,2,2,3,10,0,0,10,12832.445854623998,3927300.8505999562,42.39913327739153,50.05216944303299,7.548697279575483,11.892
488,1,1,3,4,0,0,4,12415.796745738,2173672.284425599,65.67576499273714,32.20409191759527,2.1201430896675872,7.894
489,1,1,3,4,0,0,4,9143.636181629998,709844.8664825632,68.3869327130131,25.413209106517765,6.199858180469138,2.182
490,2,2,3,5,0,0,5,26016.944924119998,1753813.4966419558,38.170041326714944,52.68688780335204,9.143070869933007,12.996
492,2,2,3,9,0,0,9,7786.167589059999,2410169.6996921115,14.617162069313828,62.037992562450725,11.24942715575748,3.608
494,2,2,3,1,0,0,1,7971.7715160299995,1132406.5874226822,21.660231233914978,52.14655306732928,3.1115952785057153,3.078
496,3,3,3,4,0,0,4,12327.31980859,1510531.3692207036,36.627676307763494,32.9944605467011,1.2715971145280078,0.672
497,3,3,4,7,1,0,8,12691.217894680001,1445624.6625064048,11.436799277426331,41.32377658133423,1.0680422957680311,3.945
498,3,3,3,1,0,0,1,2581.7064695,2014840.2908251078,70.95386320723037,29.046136792769634,0,1.325
499,3,3,4,29,1,0,30,35009.408437928,1009594.5127957573,27.610633042881894,30.126194391774284,1.3925550580851451,2.393
500,3,3,4,39,8,0,47,72857.54615064603,1849447.2694412696,30.220061013850597,29.739068868614343,0.1502056017206779,2.568
501,3,3,4,78,7,0,85,122575.06800079599,1166646.4105443466,51.073787684871085,21.312265672585493,0.9454455550203936,5.233
502,3,3,4,45,3,0,48,84053.71131290201,2045381.7072300313,37.08859634889518,34.15247253439796,0.699574277815948,3.426
503,3,3,4,14,0,0,14,18503.537146270006,1607623.5131147285,20.173787258213814,33.01934431400234,0.7693470347452682,2.494
504,3,3,4,19,2,0,21,33773.729082386,891395.3604902966,9.663918590757707,26.546917042407408,0.5485623288383258,5.152
505,3,3,4,8,1,0,9,19179.89289753201,328877.7002216212,1.7507278671866122,3.1996749439791397,6.84731895664014,5.557
506,3,3,4,12,2,0,14,36764.52586645,1597927.5535322095,36.52632031561491,31.395814057740495,0.9159362413855239,1.569
507,3,3,4,23,1,0,24,44377.91710574,2683362.539238862,34.33794127908485,27.564492289605948,2.04244724305038,1.245
508,3,3,4,10,4,0,14,9541.185721720005,1680563.7302567346,18.94246324721907,25.244564092192835,19.212100092317616,1.753
509,3,3,4,17,1,0,18,29840.214089120007,2502782.2783527453,19.68015711469108,36.857578913956104,18.312814232020045,1.621
510,3,3,4,8,0,0,8,3418.1824820600004,2950787.195742196,7.307152607911127,39.53192155294503,1.217404368813597,3.78
511,3,3,4,5,0,0,5,16103.810178769996,1982873.6401461684,18.114772438897266,38.667386361807246,1.2148422793431402,3.544
512,3,3,4,4,0,0,4,13746.312062660001,2438329.437621603,37.00371176232097,30.836377337929367,3.5112303183497287,1.889
513,3,3,4,35,2,0,37,43451.586859762014,2010981.5843583893,27.217370928966183,29.99302827118479,0,4.05
514,3,3,3,3,0,0,3,12742.616738612,2152955.955783074,49.457156887075165,33.558484562744155,16.98435855018068,5.498
515,3,3,4,24,1,0,25,36033.62336502,3368155.781467793,22.851144040865723,55.55550103032413,0.6010861130884846,4.932
516,3,3,4,28,4,0,32,18431.99897132,2586602.8591466425,24.231891175853583,24.027841643467912,1.185337332344213,3.517
517,2,2,4,38,7,0,45,80811.11889008603,2520656.248351774,24.00158518120846,39.325494586243956,2.006984538320455,8.493
518,3,3,4,1,0,0,1,7068.2136340160005,2194513.1338287177,14.444696802873155,18.144067893886888,21.175512641707865,3.326
519,3,3,2,108,11,0,119,55487.89102455001,1654773.3997163433,24.497755760123763,36.511004430205354,0.9239151731245907,4.942
520,3,3,4,67,13,0,80,73121.57429238001,1974212.6428840696,28.964186554403415,40.54034908347523,1.1417079549337963,4.12
521,3,3,4,20,1,0,21,17025.148482580003,2115040.010345028,29.07834389853582,28.782206678134294,1.663979619908204,4.111
522,3,3,2,71,9,0,80,101365.41348488,2241023.09722024,39.67108649052873,38.27439958993893,2.237773432339905,5.578
523,3,3,4,27,4,0,31,74355.391909184,2375780.3815378365,44.98431489127017,44.122577383807126,3.5964048655275227,4.954
524,3,3,4,18,3,0,21,54115.05211112399,2307410.561729204,35.8594880937996,30.27544715343895,6.831821482858243,2.368
525,3,3,2,51,5,0,56,48867.92392515001,2387700.1709767543,30.945200032336867,42.76900334809571,3.629475935519279,3.885
526,3,3,4,42,1,0,43,22219.888463664003,2778060.440172425,27.467357181883923,38.47948405450284,0.5589160330291105,6.192
527,2,2,4,80,3,0,83,54442.39007784001,4366017.630063158,7.665766448185369,54.8807480711653,1.168991753237037,8.732
528,2,2,4,66,0,0,66,116842.72957484002,4318506.44017035,22.630344353027077,46.21673215086371,0,4.21
529,2,2,4,40,2,0,42,130366.94553198009,4447227.4738654345,21.677636455585755,77.83153950373777,0.49082404067647045,8.024
530,2,2,3,47,1,0,48,106031.53317969399,4007640.155150149,10.510268831579324,44.96519998528486,0,6.147
531,2,2,4,78,5,0,83,89018.22419550997,3522378.0832623458,24.81598014247635,49.215487365914825,0.5096319035018322,6.738
532,2,2,4,24,0,0,24,36124.67485808001,4371449.755155305,14.862378039963398,49.89662698206311,1.6915165901124087,6.713
533,3,3,3,60,5,0,65,64661.51795561797,4772678.823890804,20.512877693506706,23.274117583245822,4.338860570231261,3.9
534,3,3,4,38,4,0,42,4087.3917157600004,3318324.6957867094,16.585853644255735,29.909659209164154,0.23090459772495048,5.022
535,2,2,4,39,3,0,42,94666.98951713002,3435516.2139628083,27.615432735197174,51.79059844206251,3.606443204695574,3.981
536,3,3,4,18,1,0,19,31552.4766513,2752538.4401006647,39.638894394896504,39.82191140809893,5.663693531517903,3.447
537,3,3,3,5,0,0,5,41542.11406760001,1643018.002380557,31.803669082511586,66.40289170405367,1.7934392134347439,4.43
538,3,3,4,25,3,0,28,41912.75657531999,2702519.00314897,20.717515012246636,51.143722815563976,9.53362363010086,4.202
