"","ZAT","clus","sign_traffic","traffic_light","sign_crossing","pedestrian_light","sign_stop","sign_yield","sign_school_zone","sidewalk","crosswalk","lane_marking","lane_bike","lane_bus","roundabout","curb","bollards","median","median_barrier","speed_bump","trees","bus_stop","street_lights","kiosks","parked_vehicles","sidewalk_obstruction","lane_parking","brt_station","potholes"
"21",27,2,1589.2533719255,170.914889115583,70.7893757157827,52.29485413238,163.899725756362,42.0909801553302,84.1819603106605,2851.34503446184,433.026901901049,1056.10095662465,119.895519230335,16.5812952127059,1.27548424713122,7739.63841159224,1029.31578743489,395.400116610678,14.0303267184434,366.701721050226,6780.47425774956,89.9216394227509,4547.1013410228,270.402660391818,2618.56915936039,2456.58265997473,61.2232438622985,14.0303267184434,332.901388501248
"22",28,1,1201.15526960355,112.576031287005,55.7716118302595,49.5747660713418,74.3621491070127,7.22965338540401,131.166568563759,698.17795550473,40.2794974329652,63.0012652156635,28.9186135416161,1.03280762648629,0,3101.52130233832,1200.12246197707,132.199376190245,0,133.232183816731,5223.94097476764,41.3123050594515,3118.0462243621,15.4921143972943,744.654298696613,271.628405765894,12.3936915178355,0,1027.64358835386
"23",29,1,1100.40279265787,484.743352392694,49.53581703283,233.525994583342,56.6123623232343,45.9975443876279,17.6913632260107,1178.24479085231,300.753174842182,849.185434848515,229.987721938139,3.53827264520215,0,3467.5071922981,1280.85469756318,477.66680710229,3.53827264520215,63.6889076136386,6110.5968582641,116.762997291671,4436.99389708349,70.7654529040429,321.982810713395,176.913632260107,0,0,81.3802708396493
"24",30,1,252.278539600992,113.654495656419,12.0542646908324,43.9119642308893,1.72203781297605,13.7763025038084,6.88815125190421,316.854957587594,49.0780776698175,233.336123658255,54.2441911087456,0,0.861018906488026,892.876606028083,180.813970362485,70.6035503320181,9.47120797136829,28.4136239141049,1070.24650076462,27.5526050076168,1189.06710985996,6.02713234541618,36.1627940724971,40.4678886049372,0.861018906488026,0,45.6340020438654
"25",31,1,79.5069513587481,0,0,0,4.41705285326378,0,0,70.6728456522205,0,13.2511585597913,0,0,0,309.193699728465,48.5875813859016,0,0,35.3364228261103,198.76737839687,0,428.454126766587,0,114.843374184858,92.7581099185394,0,0,97.1751627718032
"26",32,1,623.655802488265,479.457929080574,25.234627846346,205.48196960596,14.4197873407691,0,46.8643088574997,1200.44729611903,100.938511385384,140.592926572499,7.20989367038457,0,3.60494683519228,2959.66135169286,1261.7313923173,21.6296810111537,7.20989367038457,36.0494683519228,937.286177149994,68.4939898686534,1759.21405557383,169.432501254037,1160.79288093192,1521.28756445114,25.234627846346,0,122.568192396538
"27",33,2,846.954000904079,79.5795705547456,45.4740403169975,38.9777488431407,146.97859459601,0,69.0230969097284,2868.11268570777,106.376772884405,332.93493803516,29.2333116323555,0,0,7344.0575111951,1490.0868568159,81.2036434232098,0,134.798048082528,2466.15465076288,72.2712426466568,3058.94124775231,114.497137226726,2322.4242019038,3097.91899659546,59.2786596989432,0,326.438646561304
"28",36,1,393.046582197478,8.53357841297206,35.1382640534144,0,25.0987600381531,1.50592560228919,21.5849336328117,819.725502846081,64.252825697672,105.414792160243,25.0987600381531,0,0.501975200763062,1558.13102316855,406.097937417318,42.6678920648603,0,188.742675486911,1962.22105978281,46.6836936709648,1605.31669204027,97.8851641487972,1381.43575249995,691.7218266515,21.0829584320486,0,90.3555361373513
"29",37,2,1418.56303027622,37.1551095908481,76.2156094171242,8.57425605942648,151.478523716534,8.57425605942648,102.891072713118,3584.03903284027,120.992279949685,159.100084658247,26.6754632959935,1.90539023542811,0,8374.19008470652,941.262776301484,86.6952557119788,0.952695117714053,284.855840196502,3625.00492290197,134.330011597681,4454.80237043091,168.627035835387,4557.69344314403,4845.40736869367,65.7359631222697,0,705.947082226113
"30",38,1,149.053644556177,0,3.6354547452726,0,19.9950010989993,0,7.2709094905452,476.24457163071,10.9063642358178,25.4481832169082,0,0,0,845.243228275879,236.304558442719,3.6354547452726,0,3.6354547452726,723.455494309247,29.0836379621808,972.48414436042,54.531821179089,608.93866983316,289.018652249172,52.7140938064527,0,105.428187612905
"31",39,2,1545.51309362837,19.4098975651915,94.6232506303083,2.42623719564893,131.016808565042,9.70494878259573,87.3445390433615,3103.15737323498,148.000468934585,732.723633085977,72.787115869468,0,0,6652.74239046937,1419.34875945462,351.804393369095,0,497.378625108031,7327.23633085977,106.754436608553,5529.39456888391,310.558361043063,4311.42349666815,3272.99397693041,53.3772183042765,0,441.575169608106
"32",40,2,1121.47822167027,318.005890911026,65.9693071570746,123.481010832473,60.8947450680689,18.6067276596877,55.8201829790631,2136.39063947142,211.440087041906,1009.83785571214,50.7456208900574,3.38304139267049,0,5196.35157914188,1571.42272689544,356.910866926737,0,458.402108706852,8547.254078582,211.440087041906,3728.11161472288,488.849481240886,1774.40521045567,1549.43295784309,10.1491241780115,0,287.558518376992
"33",41,2,1723.99139516984,459.079861603299,87.9089096687169,173.375905179969,124.537622030682,24.4191415746436,73.2574247239308,2872.91200625682,250.296201140097,919.380680285331,144.072935290397,32.9658411257688,0,6692.06574853108,2012.13726575063,440.765505422317,1.22095707873218,373.612866092047,7673.71523983175,113.549008322093,4480.9124789471,643.444380491859,2363.7729044255,2246.56102486721,46.3963689918228,23.1981844959114,296.69257013192
"34",42,3,193.351420176179,49.7512426184321,7.91497041656874,23.7449112497062,9.04568047607856,0,18.0913609521571,283.808224936965,5.6535502975491,21.4834911306866,1.13071005950982,0,0,860.470355286973,185.43644975961,0,0,57.6662130350008,440.97692320883,44.097692320883,540.479408445694,19.2220710116669,340.343727912456,254.409763389709,0,0,74.6268639276481
"35",43,3,251.112577585187,2.43798619014744,0,0,7.31395857044233,0,9.75194476058977,153.593129979289,26.8178480916219,7.31395857044233,0,0,0,775.279608466887,60.9496547536861,0,0,39.0077790423591,624.124464677745,9.75194476058977,482.721265649194,2.43798619014744,258.426536155629,131.651254267962,0,0,121.899309507372
"36",44,3,456.329943089689,239.363252356861,23.7963467255359,117.581948526177,27.9957020300423,33.5948424360507,15.3976361165232,765.682450521656,110.583023018667,506.722206743765,114.782378323173,1.39978510150211,0,2007.29183555403,590.709312833892,127.380444236692,0,65.7898997705993,2821.96676462826,48.992478552574,1921.9049443624,13.9978510150211,447.931232480676,323.350358446988,20.9967765225317,0,242.162822559866
"37",45,3,1493.49592434583,670.855132893109,95.5687479819793,247.354406541593,73.0819837509253,59.9647046161439,37.4779403850899,2016.31319271784,236.111024426066,815.145203375706,211.750363175758,0,7.49558807701798,5602.95208757094,817.01910039496,365.409918754627,0,247.354406541593,8801.69429943837,161.155143655887,5308.75025554799,35.6040433658354,876.983805011104,680.224617989382,97.4426450012338,0,277.336758849665
"38",46,2,1873.15988560807,472.527889695249,72.0446109849259,187.527884475469,95.353161597696,33.9033463458475,61.4498152518486,2641.28257625618,264.869893326933,903.736076031497,191.7658027687,1.05947957330773,2.11895914661547,6019.96293553454,1116.69147026635,238.38290399424,1.05947957330773,422.732349749786,7733.14140557315,138.791824103313,4818.51309940357,120.780671357082,2306.48703109094,1821.24538651599,93.2342024510806,2.11895914661547,242.620822287471
"39",47,2,2461.54066281871,182.336345393978,134.510418733263,83.6953716562524,228.667711846547,17.9347224977684,245.107874136168,3268.60317521829,467.797345150125,984.915177169113,19.4292827059157,14.9456020814736,0,8087.06528628539,2186.54158451959,189.809146434715,13.4510418733263,1053.66494674389,8097.52720774242,182.336345393978,4476.20782340136,327.308685584273,3808.13941035948,2634.9096469638,43.3422460362736,35.8694449955367,1034.23566403798
"40",48,2,1953.22118951166,13.9019301744602,198.102504986058,3.47548254361505,194.627022442443,6.9509650872301,187.676057355213,2717.82734910697,371.87663216681,660.341683286859,0,0,0,6273.24599122516,941.855769319678,20.8528952616903,0,1247.6982331578,4236.61322066674,79.9360985031461,2902.02792391856,125.117371570142,3812.60435034571,2721.30283165058,34.7548254361505,0,337.12180673066
"41",49,2,1790.00530353252,109.313300979085,88.8170570455066,30.7443659003677,235.706805236152,99.0651790122958,30.7443659003677,2907.05059791254,505.574017028268,1014.56407471213,88.8170570455066,140.057666879453,3.41604065559641,8447.86854128992,1766.09301894334,973.571586844976,150.305788846242,389.42863473799,10695.6232926724,129.809544912663,6753.5123761141,68.3208131119281,3784.97304640082,2237.50662941565,23.9122845891749,61.4887318007353,409.924878671569
"42",50,1,939.449917892594,54.4425154573875,92.4256657764951,17.7254701489169,30.3865202552861,24.0559952021015,50.6442004254768,1020.48063857336,56.9747254786614,264.615947223116,45.5797803829291,51.9103054361137,1.26610501063692,3044.98255058179,1009.08569347762,316.52625265923,27.8543102340122,39.2492553297445,5097.33877282424,60.7730405105721,2642.36115719925,50.6442004254768,945.780442945779,381.097608201713,10.1288400850954,35.4509402978337,224.100586882735
"43",51,2,2206.89368755702,607.558210725389,73.8154835460753,261.193249470728,143.845557679531,52.9957317766695,107.884168259649,3726.73556672365,486.425109521573,1275.68297205269,223.339155344536,98.4206447281005,0,10453.4080929481,4141.23789740546,883.893097846595,11.3562282378577,420.180444800737,11865.365803855,221.446450638226,6064.22587901604,157.094490623699,2835.27165005182,3448.50797489614,68.1373694271465,68.1373694271465,446.678310689071
"44",52,2,2462.83720699821,325.502369714732,171.248234669196,143.796227584821,138.567273854464,56.2112526013393,135.952796989286,3196.1979676808,305.893793225893,1102.00199867277,200.007480186161,125.494889528571,0,8374.16939916696,3364.83172548482,904.608995351786,77.1270675227678,264.062163383036,9285.3145866817,196.085764888393,6476.05919504732,227.459487270536,4615.85890547277,4315.19406597723,27.452007084375,45.753345140625,615.709301749553
"45",53,2,3263.42639459572,264.772521390252,184.9204911297,128.18352226036,306.799905737911,35.7232766955102,241.65745999904,4686.05335476398,409.766997389676,1132.63800816941,81.9533994779351,29.4191690433613,0,11860.1278629094,5562.32431841267,521.139565910972,21.0136921738295,853.155902257479,5745.14344032499,187.021860347083,5625.36539493416,268.975259825018,7422.03607579659,9130.44924952893,10.5068460869148,75.6492918257863,453.895750954718
"46",54,2,2364.11543652718,687.855343262168,122.388675940791,333.083105408482,199.849863245089,30.9844749217193,80.5596347964701,3973.7589087105,390.404384013663,1154.17169083404,88.3057535268999,4.64767123825789,0,10104.0372719727,2390.45224021064,687.855343262168,0,579.40968103615,9409.98503372614,175.062283307714,5969.15909366922,202.948310737261,3301.39580290919,3076.75835972672,144.077808385995,0,625.886393418729
"47",55,2,2098.27031310463,262.474540984725,138.867344358197,85.4568272973523,125.133211399694,44.2544284218431,120.555167080193,2246.29374610183,300.6249103139,827.100007056517,235.006275067719,0,1.52601477316701,6213.93215633604,1173.50536056543,289.942806901731,0,386.081737611252,6950.99729177571,393.711811477087,3734.15814993966,131.237270492362,1577.89927545468,1060.58026735107,4.57804431950102,0,207.538009150713
